"Method","Time (ms)","Avg. Time (ms)","Own Time (ms)","Count"
"org.apache.kafka.common.network.KafkaChannel.maybeUnmute() KafkaChannel.java","55","< 0.1","5","1142"
"kafka.utils.ShutdownableThread.isShutdownInitiated() ShutdownableThread.scala","55","< 0.1","22","2631"
"org.apache.kafka.common.utils.ByteBufferOutputStream.write(int) ByteBufferOutputStream.java","54","< 0.1","36","7994"
"org.apache.kafka.common.network.PlaintextChannelBuilder$PlaintextAuthenticator.principal() PlaintextChannelBuilder.java","54","< 0.1","19","1142"
"scala.collection.IterableOps.zipWithIndex$(IterableOps) Iterable.scala","53","< 0.1","9","1142"
"scala.collection.mutable.GrowableBuilder.result() GrowableBuilder.scala","53","< 0.1","35","8004"
"scala.reflect.ClassTag$.apply(Class) ClassTag.scala","53","< 0.1","7","1142"
"java.util.concurrent.ConcurrentSkipListMap.findLastEntry() ConcurrentSkipListMap.java","52","< 0.1","31","4568"
"kafka.utils.Pool.values() Pool.scala","52","< 0.1","9","1154"
"java.util.concurrent.ConcurrentLinkedQueue.offer(Object) ConcurrentLinkedQueue.java","52","< 0.1","10","1142"
"kafka.server.ReplicaManager.getPartition(TopicPartition) ReplicaManager.scala","52","< 0.1","13","1146"
"org.apache.kafka.common.utils.ImplicitLinkedHashMultiCollection.<init>(int) ImplicitLinkedHashMultiCollection.java","52","< 0.1","12","2284"
"org.apache.kafka.common.message.RequestHeaderData.read(Readable, short) RequestHeaderData.java","52","< 0.1","22","1142"
"scala.collection.convert.AsScalaExtensions$CollectionHasAsScala.asScala() AsScalaExtensions.scala","52","< 0.1","11","2311"
"java.util.concurrent.ArrayBlockingQueue.enqueue(Object) ArrayBlockingQueue.java","52","< 0.1","7","1142"
"kafka.utils.Logging.isTraceEnabled() Logging.scala","51","< 0.1","18","2284"
"java.util.TreeMap.firstEntry() TreeMap.java","51","< 0.1","31","4568"
"kafka.network.ConnectionQuotas.maxConnectionsExceeded(ListenerName) SocketServer.scala","51","< 0.1","21","3826"
"java.nio.channels.spi.AbstractSelector.begin() AbstractSelector.java","51","< 0.1","21","4003"
"java.util.concurrent.ConcurrentLinkedQueue.size() ConcurrentLinkedQueue.java","50","< 0.1","5","1143"
"scala.collection.convert.JavaCollectionWrappers$MapWrapper$$anon$2$$anon$3.next() JavaCollectionWrappers.scala","50","< 0.1","5","1142"
"kafka.network.RequestChannel$Request.body(ClassTag, NotNothing) RequestChannel.scala","50","< 0.1","11","1142"
"scala.collection.convert.AsScalaExtensions$IterableHasAsScala.asScala() AsScalaExtensions.scala","50","< 0.1","11","2284"
"kafka.log.LogSegment.ensureOffsetInRange(long) LogSegment.scala","49","< 0.1","5","1142"
"scala.runtime.Statics.finalizeHash(int, int) Statics.java","49","< 0.1","33","6846"
"java.util.concurrent.atomic.AtomicLong.incrementAndGet() AtomicLong.java","49","< 0.1","49","22840"
"kafka.log.LogValidator$.$anonfun$validateRecord$1(RecordBatch, Record, int, long, TimestampType, long) LogValidator.scala","49","< 0.1","5","1142"
"org.apache.kafka.common.record.DefaultRecord.sizeOf(int, int, Header[]) DefaultRecord.java","48","< 0.1","17","2284"
"sun.nio.ch.SelectionKeyImpl.readyOps() SelectionKeyImpl.java","48","< 0.1","32","5830"
"kafka.utils.Logging.debug(Function0) Logging.scala","48","< 0.1","17","2290"
"scala.runtime.Statics.mixLast(int, int) Statics.java","48","< 0.1","48","20538"
"scala.collection.SeqOps.isEmpty() Seq.scala","48","< 0.1","10","2286"
"sun.nio.ch.SocketAdaptor.getInetAddress() SocketAdaptor.java","48","< 0.1","20","2284"
"kafka.network.RequestChannel$Metrics.apply(String) RequestChannel.scala","48","< 0.1","11","2284"
"java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionNode.<init>() AbstractQueuedSynchronizer.java","48","< 0.1","32","4828"
"scala.collection.mutable.ListBuffer.toList() ListBuffer.scala","48","< 0.1","16","2284"
"java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.await() AbstractQueuedSynchronizer.java","47","0.1","9","255"
"org.apache.kafka.common.requests.RequestHeader.toResponseHeader() RequestHeader.java","47","< 0.1","14","1142"
"scala.collection.immutable.SetBuilderImpl.addOne(Object) Set.scala","47","< 0.1","6","1142"
"scala.collection.mutable.ListBuffer.<init>() ListBuffer.scala","46","< 0.1","10","2284"
"kafka.cluster.Partition.$anonfun$leaderLogIfLocal$1$adapted(Partition, UnifiedLog) Partition.scala","46","< 0.1","9","1146"
"kafka.server.KafkaRequestHandler.trace(Function0) KafkaRequestHandler.scala","46","< 0.1","7","1142"
"org.apache.kafka.common.protocol.ApiKeys.forId(int) ApiKeys.java","46","< 0.1","46","17130"
"java.util.concurrent.locks.AbstractQueuedSynchronizer.acquire(int) AbstractQueuedSynchronizer.java","46","< 0.1","8","1126"
"org.apache.kafka.common.message.ProduceRequestData$TopicProduceDataCollection.<init>(int) ProduceRequestData.java","46","< 0.1","7","1142"
"org.apache.kafka.common.utils.SystemTime.milliseconds() SystemTime.java","46","< 0.1","46","16031"
"sun.nio.ch.FileDispatcherImpl.write(FileDescriptor, long, int) FileDispatcherImpl.java","46","< 0.1","6","1142"
"scala.collection.IterableOnceOps.nonEmpty() IterableOnce.scala","45","< 0.1","11","3436"
"scala.runtime.ClassValueCompat.get(Class) ClassValueCompat.scala","45","< 0.1","6","1142"
"scala.collection.mutable.ListBuffer.addOne(Object) ListBuffer.scala","45","< 0.1","5","1142"
"scala.collection.MapFactory$Delegate.empty() Factory.scala","45","< 0.1","5","1142"
"scala.collection.convert.JavaCollectionWrappers$MapWrapper$$anon$2$$anon$3.next() JavaCollectionWrappers.scala","44","< 0.1","11","1142"
"org.apache.kafka.common.protocol.SendBuilder.build() SendBuilder.java","44","< 0.1","6","1142"
"java.util.concurrent.ConcurrentLinkedQueue.first() ConcurrentLinkedQueue.java","44","< 0.1","6","1143"
"scala.collection.IterableOps.zipWithIndex() Iterable.scala","44","< 0.1","13","1142"
"kafka.network.Acceptor.run() SocketServer.scala","44","44","1","1"
"org.apache.kafka.common.record.LegacyRecord.computeChecksum() LegacyRecord.java","44","< 0.1","6","1142"
"kafka.server.KafkaApis.trace(Function0) KafkaApis.scala","44","< 0.1","6","1142"
"kafka.log.LogValidator$.validateTimestamp(RecordBatch, Record, int, long, TimestampType, long) LogValidator.scala","43","< 0.1","9","1142"
"org.apache.kafka.common.record.ByteBufferLogInputStream.nextBatchSize() ByteBufferLogInputStream.java","43","< 0.1","43","18272"
"kafka.log.UnifiedLog.maybeFlushMetadataFile() UnifiedLog.scala","43","< 0.1","6","1142"
"org.apache.kafka.common.record.MemoryRecordsBuilder.<init>(ByteBufferOutputStream, byte, CompressionType, TimestampType, long, long, long, short, int, boolean, boolean, int, int) MemoryRecordsBuilder.java","42","< 0.1","5","1142"
"sun.nio.ch.SocketDispatcher.writev(FileDescriptor, long, int) SocketDispatcher.java","42","< 0.1","7","1142"
"scala.collection.convert.JavaCollectionWrappers$SeqWrapper.size() JavaCollectionWrappers.scala","42","< 0.1","5","1156"
"scala.collection.convert.AsScalaExtensions$MapHasAsScala.asScala() AsScalaExtensions.scala","42","< 0.1","5","1142"
"org.apache.log4j.Category.isDebugEnabled() Category.java","42","< 0.1","29","5726"
"org.apache.kafka.common.requests.ProduceRequest.lambda$partitionSizes$2(ProduceRequestData$TopicProduceData) ProduceRequest.java","41","< 0.1","8","1141"
"scala.collection.immutable.SetBuilderImpl.addOne(Object) Set.scala","41","< 0.1","7","1142"
"org.apache.log4j.Category.getEffectiveLevel() Category.java","41","< 0.1","41","17239"
"scala.jdk.CollectionConverters$.CollectionHasAsScala(Collection) CollectionConverters.scala","41","< 0.1","11","2311"
"org.apache.kafka.common.record.LegacyRecord.timestamp() LegacyRecord.java","40","< 0.1","27","5710"
"scala.Option.getOrElse(Function0) Option.scala","40","< 0.1","27","5724"
"scala.collection.convert.AsScalaConverters.asScala$(AsScalaConverters, Collection) AsScalaConverters.scala","40","< 0.1","11","2311"
"org.apache.kafka.common.utils.ImplicitLinkedHashCollection.<init>(int) ImplicitLinkedHashCollection.java","40","< 0.1","12","2284"
"kafka.server.ReplicaManager.isTraceEnabled() ReplicaManager.scala","40","< 0.1","6","1142"
"java.nio.MappedByteBuffer.rewind() MappedByteBuffer.java","40","< 0.1","27","4592"
"org.apache.kafka.common.utils.ImplicitLinkedHashCollection.changeCapacity(int) ImplicitLinkedHashCollection.java","40","< 0.1","11","1142"
"scala.collection.Iterator$$anon$9.next() Iterator.scala","40","< 0.1","10","1143"
"scala.Predef$ArrowAssoc$.$minus$greater$extension(Object, Object) Predef.scala","39","< 0.1","26","5710"
"sun.nio.ch.FileDispatcherImpl.write0(FileDescriptor, long, int) FileDispatcherImpl.java (native)","39","< 0.1","39","1152"
"sun.nio.ch.SocketDispatcher.read0(FileDescriptor, long, int) SocketDispatcher.java (native)","39","< 0.1","39","2304"
"scala.collection.mutable.ListBuffer.addOne(Object) ListBuffer.scala","39","< 0.1","8","1142"
"org.apache.kafka.common.network.KafkaChannel.socketAddress() KafkaChannel.java","39","< 0.1","11","1142"
"java.nio.MappedByteBuffer.limit(int) MappedByteBuffer.java","39","< 0.1","26","4592"
"scala.collection.mutable.HashMap$.empty() HashMap.scala","39","< 0.1","5","1142"
"scala.collection.AbstractIterator.<init>() Iterator.scala","39","< 0.1","39","17407"
"scala.collection.mutable.HashMap$$anon$1.extract(HashMap$Node) HashMap.scala","39","< 0.1","26","5711"
"scala.jdk.CollectionConverters$.IterableHasAsScala(Iterable) CollectionConverters.scala","39","< 0.1","11","2284"
"scala.collection.convert.AsScalaConverters.asScala$(AsScalaConverters, Iterable) AsScalaConverters.scala","39","< 0.1","11","2284"
"kafka.log.LogSegment.size() LogSegment.scala","39","< 0.1","26","5712"
"scala.collection.mutable.AbstractSeq.<init>() Seq.scala","39","< 0.1","16","3440"
"org.apache.kafka.common.record.AbstractLegacyRecordBatch.key() AbstractLegacyRecordBatch.java","39","< 0.1","11","2284"
"java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.doSignal(AbstractQueuedSynchronizer$ConditionNode, boolean) AbstractQueuedSynchronizer.java","38","< 0.1","13","1397"
"kafka.log.RollParams$.apply(LogConfig, LogAppendInfo, int, long) UnifiedLog.scala","38","< 0.1","13","1142"
"kafka.utils.Pool.getAndMaybePut(Object) Pool.scala","38","< 0.1","24","4568"
"org.apache.kafka.common.record.LegacyRecord.valueSizeOffset() LegacyRecord.java","38","< 0.1","16","2284"
"java.lang.ClassValue.get(Class) ClassValue.java","38","< 0.1","18","1142"
"org.apache.kafka.common.protocol.SendBuilder.flushPendingSend() SendBuilder.java","38","< 0.1","19","1142"
"sun.nio.ch.SelectionKeyImpl.ensureValid() SelectionKeyImpl.java","38","< 0.1","38","15004"
"java.util.concurrent.ConcurrentLinkedQueue.updateHead(ConcurrentLinkedQueue$Node, ConcurrentLinkedQueue$Node) ConcurrentLinkedQueue.java","38","< 0.1","8","1143"
"sun.nio.ch.SelectionKeyImpl.translateAndSetReadyOps(int) SelectionKeyImpl.java","38","< 0.1","15","2313"
"scala.collection.mutable.HashMap.put0(Object, Object, int, boolean) HashMap.scala","38","< 0.1","15","3426"
"org.apache.kafka.common.record.AbstractRecords.recordsIterator() AbstractRecords.java","38","< 0.1","6","1142"
"org.apache.kafka.common.metrics.Sensor$RecordingLevel.shouldRecord(int) Sensor.java","37","< 0.1","37","14516"
"scala.collection.mutable.HashMap$$anon$4.<init>(HashMap) HashMap.scala","37","< 0.1","15","3426"
"kafka.network.Processor.trace(Function0) SocketServer.scala","37","< 0.1","5","1141"
"org.apache.kafka.common.record.LegacyRecord.crc32(ByteBuffer, int, int) LegacyRecord.java","37","< 0.1","10","1142"
"kafka.server.ReplicaManager.$anonfun$startHighWatermarkCheckPointThread$1(ReplicaManager) ReplicaManager.scala","37","3","< 0.1","12"
"kafka.server.ReplicaManager.checkpointHighWatermarks() ReplicaManager.scala","37","3","0.3","12"
"scala.collection.mutable.ArrayBuffer.lengthCompare(int) ArrayBuffer.scala","37","< 0.1","10","2286"
"sun.nio.ch.KQueueSelectorImpl.setEventOps(SelectionKeyImpl) KQueueSelectorImpl.java","37","< 0.1","25","4587"
"scala.collection.convert.JavaCollectionWrappers$IterableWrapperTrait.size$(JavaCollectionWrappers$IterableWrapperTrait) JavaCollectionWrappers.scala","37","< 0.1","5","1156"
"org.apache.kafka.common.utils.Crc32C.compute(ByteBuffer, int, int) Crc32C.java","36","< 0.1","9","1142"
"org.apache.kafka.common.record.MemoryRecordsBuilder.<init>(ByteBufferOutputStream, byte, CompressionType, TimestampType, long, long, long, short, int, boolean, boolean, int, int, long) MemoryRecordsBuilder.java","36","< 0.1","18","1142"
"kafka.log.AbstractIndex.toRelative(long) AbstractIndex.scala","36","< 0.1","16","2308"
"scala.collection.convert.AsScalaConverters.asScala$(AsScalaConverters, Map) AsScalaConverters.scala","36","< 0.1","6","1142"
"java.nio.MappedByteBuffer.flip() MappedByteBuffer.java","36","< 0.1","24","4592"
"org.apache.kafka.common.message.ProduceResponseData$TopicProduceResponse.addSize(MessageSizeAccumulator, ObjectSerializationCache, short) ProduceResponseData.java","36","< 0.1","14","1142"
"kafka.log.ProducerStateManager.onHighWatermarkUpdated(long) ProducerStateManager.scala","36","< 0.1","5","1142"
"scala.Tuple2.<init>(Object, Object) Tuple2.scala","35","< 0.1","35","16024"
"kafka.log.LogValidator$.validateBatch(TopicPartition, RecordBatch, RecordBatch, AppendOrigin, byte, BrokerTopicStats) LogValidator.scala","35","< 0.1","12","1142"
"sun.nio.ch.FileDispatcherImpl.writev0(FileDescriptor, long, int) FileDispatcherImpl.java (native)","35","< 0.1","35","1142"
"org.apache.kafka.common.protocol.Readable.readRecords(int) Readable.java","35","< 0.1","11","1142"
"scala.reflect.ClassTag$GenericClassTag.unapply(Object) ClassTag.scala","35","< 0.1","7","1142"
"kafka.cluster.Partition.debug(Function0) Partition.scala","35","< 0.1","5","1142"
"scala.collection.mutable.HashMap.remove(Object) HashMap.scala","35","< 0.1","8","1143"
"scala.Option.flatMap(Function1) Option.scala","35","< 0.1","10","1146"
"com.sun.management.internal.GarbageCollectorExtImpl.createGCNotification(long, String, String, String, GcInfo) GarbageCollectorExtImpl.java","35","35","< 0.1","1"
"kafka.network.RequestChannel.isTraceEnabled() RequestChannel.scala","35","< 0.1","5","1142"
"java.util.concurrent.TimeUnit.toMicros(long) TimeUnit.java","34","< 0.1","34","15988"
"kafka.server.ReplicaManager.debug(Function0) ReplicaManager.scala","34","< 0.1","5","1142"
"scala.collection.mutable.ListBuffer.result() ListBuffer.scala","34","< 0.1","5","1142"
"java.nio.channels.SelectionKey.isConnectable() SelectionKey.java","34","< 0.1","14","2284"
"scala.runtime.LongRef.create(long) LongRef.java","34","< 0.1","22","4574"
"org.apache.kafka.common.record.MemoryRecords.readableRecords(ByteBuffer) MemoryRecords.java","34","< 0.1","12","2284"
"scala.collection.immutable.Set$EmptySet$.incl(Object) Set.scala","34","< 0.1","6","1142"
"scala.runtime.ObjectRef.create(Object) ObjectRef.java","34","< 0.1","23","4568"
"scala.collection.mutable.HashMap$.empty() HashMap.scala","34","< 0.1","5","1142"
"kafka.cluster.Partition.$anonfun$leaderLogIfLocal$1(Partition, UnifiedLog) Partition.scala","34","< 0.1","6","1146"
"org.apache.kafka.common.requests.ProduceRequest.lambda$null$1(ProduceRequestData$TopicProduceData, ProduceRequestData$PartitionProduceData) ProduceRequest.java","33","< 0.1","18","1141"
"sun.nio.ch.SelectionKeyImpl.interestOps() SelectionKeyImpl.java","33","< 0.1","22","4587"
"scala.runtime.IntRef.create(int) IntRef.java","33","< 0.1","22","4569"
"org.apache.kafka.common.utils.Checksums.update(Checksum, ByteBuffer, int, int) Checksums.java","33","< 0.1","13","2284"
"org.apache.kafka.common.record.LegacyRecord.compressionType() LegacyRecord.java","33","< 0.1","22","4568"
"sun.nio.ch.SelectionKeyImpl.translateInterestOps() SelectionKeyImpl.java","33","< 0.1","22","4587"
"com.yammer.metrics.core.Meter$1.run() Meter.java","33","< 0.1","4","732"
"org.apache.kafka.common.requests.ProduceRequest.<init>(ProduceRequestData, short) ProduceRequest.java","33","< 0.1","7","1142"
"kafka.network.RequestChannel$Request.header() RequestChannel.scala","33","< 0.1","33","13704"
"scala.collection.convert.JavaCollectionWrappers$JIteratorWrapper.<init>(Iterator) JavaCollectionWrappers.scala","33","< 0.1","22","4611"
"java.nio.channels.SelectionKey.isReadable() SelectionKey.java","32","< 0.1","13","2314"
"java.util.concurrent.CountDownLatch.getCount() CountDownLatch.java","32","< 0.1","21","2631"
"kafka.network.Processor.$anonfun$handleChannelMuteEvent$1$adapted(KafkaChannel$ChannelMuteEvent, KafkaChannel) SocketServer.scala","32","< 0.1","13","2284"
"org.apache.kafka.common.utils.ImplicitLinkedHashMultiCollection.addInternal(ImplicitLinkedHashCollection$Element, ImplicitLinkedHashCollection$Element[]) ImplicitLinkedHashMultiCollection.java","32","< 0.1","13","2284"
"kafka.log.UnifiedLog.config() UnifiedLog.scala","32","< 0.1","32","13718"
"scala.collection.convert.JavaCollectionWrappers$SeqWrapper.iterator() JavaCollectionWrappers.scala","32","< 0.1","5","1156"
"scala.collection.AbstractIterable.view() Iterable.scala","31","< 0.1","5","1142"
"scala.collection.Iterator$$anon$16.next() Iterator.scala","31","< 0.1","5","1142"
"org.apache.kafka.common.record.AbstractRecords$1.<init>(AbstractRecords) AbstractRecords.java","31","< 0.1","9","1142"
"org.apache.kafka.common.network.Selector.maybeCloseOldestConnection(long) Selector.java","31","< 0.1","21","3832"
"scala.collection.convert.JavaCollectionWrappers$IterableWrapperTrait.size() JavaCollectionWrappers.scala","31","< 0.1","8","1156"
"org.apache.kafka.common.message.ProduceResponseData$PartitionProduceResponse.write(Writable, ObjectSerializationCache, short) ProduceResponseData.java","31","< 0.1","17","1142"
"kafka.log.UnifiedLog.$anonfun$append$11(LogSegment, LogOffsetMetadata) UnifiedLog.scala","31","< 0.1","12","1142"
"kafka.log.ProducerStateManager.removeUnreplicatedTransactions(long) ProducerStateManager.scala","30","< 0.1","9","1142"
"kafka.server.BrokerTopicMetrics.totalProduceRequestRate() KafkaRequestHandler.scala","30","< 0.1","18","2284"
"java.util.concurrent.ThreadLocalRandom.nextSecondarySeed() ThreadLocalRandom.java","30","< 0.1","30","14224"
"org.apache.zookeeper.ClientCnxn$SendThread.run() ClientCnxn.java","30","30","0.3","1"
"kafka.server.checkpoints.OffsetCheckpointFile.write(Map) OffsetCheckpointFile.scala","30","2","< 0.1","14"
"java.lang.ClassLoader.loadClass(String) ClassLoader.java","30","5","1","6"
"kafka.server.checkpoints.CheckpointFileWithFailureHandler.write(Iterable) CheckpointFileWithFailureHandler.scala","30","2","0.2","14"
"scala.collection.mutable.ArrayBuffer.<init>(int) ArrayBuffer.scala","30","< 0.1","5","1142"
"scala.collection.AbstractSeq.<init>() Seq.scala","30","< 0.1","20","4598"
"scala.collection.convert.AsScalaConverters.asScala(Map) AsScalaConverters.scala","30","< 0.1","5","1142"
"org.apache.kafka.common.protocol.Readable.readString(int) Readable.java","30","< 0.1","18","2284"
"java.util.concurrent.locks.AbstractQueuedSynchronizer.apparentlyFirstQueuedIsExclusive() AbstractQueuedSynchronizer.java","30","< 0.1","30","13714"
"scala.collection.Iterator$$anon$9.hasNext() Iterator.scala","29","< 0.1","12","2286"
"java.util.concurrent.locks.ReentrantLock$Sync.isHeldExclusively() ReentrantLock.java","29","< 0.1","29","10190"
"org.apache.kafka.common.utils.AbstractIterator.<init>() AbstractIterator.java","29","< 0.1","29","12562"
"com.sun.management.internal.GarbageCollectionNotifInfoCompositeData.toCompositeData(GarbageCollectionNotificationInfo) GarbageCollectionNotifInfoCompositeData.java","29","29","< 0.1","1"
"com.sun.management.internal.GarbageCollectionNotifInfoCompositeData.getCompositeData() GarbageCollectionNotifInfoCompositeData.java","29","29","< 0.1","1"
"java.lang.invoke.VarHandleLongs$FieldInstanceReadWrite.weakCompareAndSetRelease(VarHandle, Object, long, long) VarHandleLongs.java","29","< 0.1","29","13550"
"scala.collection.convert.AsScalaExtensions.CollectionHasAsScala$(AsScalaExtensions, Collection) AsScalaExtensions.scala","29","< 0.1","11","2311"
"org.apache.kafka.common.requests.RequestContext.isUnsupportedApiVersionsRequest() RequestContext.java","29","< 0.1","11","2284"
"scala.collection.mutable.ListBuffer.result() ListBuffer.scala","29","< 0.1","5","1142"
"scala.collection.convert.JavaCollectionWrappers$MapWrapper$$anon$2.iterator() JavaCollectionWrappers.scala","29","< 0.1","5","1142"
"java.util.concurrent.ConcurrentSkipListMap$Node.<init>(Object, Object, ConcurrentSkipListMap$Node) ConcurrentSkipListMap.java","29","< 0.1","29","13550"
"java.util.BitSet.checkInvariants() BitSet.java","29","< 0.1","29","10278"
"java.lang.invoke.VarHandleGuards.guard_LL_V(VarHandle, Object, Object, VarHandle$AccessDescriptor) VarHandleGuards.java","29","< 0.1","17","2283"
"scala.collection.immutable.$colon$colon.<init>(Object, List) List.scala","29","< 0.1","8","1158"
"scala.collection.immutable.List$.newBuilder() List.scala","28","< 0.1","5","1142"
"scala.collection.mutable.ListBuffer$.empty() ListBuffer.scala","28","< 0.1","5","1142"
"scala.collection.AbstractIterator.zipWithIndex() Iterator.scala","28","< 0.1","6","1142"
"org.apache.zookeeper.ClientCnxnSocketNIO.doTransport(int, Queue, ClientCnxn) ClientCnxnSocketNIO.java","28","0.5","1","50"
"com.yammer.metrics.core.Meter.tick() Meter.java","28","< 0.1","8","732"
"java.lang.Thread.blockedOn(Interruptible) Thread.java","28","< 0.1","28","10317"
"scala.runtime.BoxesRunTime.unboxToInt(Object) BoxesRunTime.java","28","< 0.1","28","11844"
"scala.collection.mutable.HashMap.<init>() HashMap.scala","28","< 0.1","5","1142"
"scala.reflect.ClassTag.unapply$(ClassTag, Object) ClassTag.scala","28","< 0.1","10","1142"
"scala.collection.convert.AsScalaConverters.asScala(Collection) AsScalaConverters.scala","28","< 0.1","11","2311"
"scala.collection.AbstractIterator.map(Function1) Iterator.scala","28","< 0.1","6","1143"
"org.apache.kafka.common.record.MemoryRecords.sizeInBytes() MemoryRecords.java","28","< 0.1","28","12561"
"scala.collection.immutable.Set$EmptySet$.incl(Object) Set.scala","28","< 0.1","6","1142"
"scala.collection.convert.AsScalaExtensions.IterableHasAsScala$(AsScalaExtensions, Iterable) AsScalaExtensions.scala","27","< 0.1","11","2284"
"org.apache.kafka.common.utils.ImplicitLinkedHashCollection.clear(int) ImplicitLinkedHashCollection.java","27","< 0.1","13","2284"
"scala.collection.mutable.AnyRefMap.get(Object) AnyRefMap.scala","27","< 0.1","12","1142"
"com.sun.management.internal.GcInfoCompositeData.toCompositeData(GcInfo) GcInfoCompositeData.java","27","27","< 0.1","1"
"org.apache.kafka.common.record.LegacyRecord.key() LegacyRecord.java","27","< 0.1","16","2284"
"kafka.cluster.Partition.isLeader() Partition.scala","27","< 0.1","9","1146"
"com.sun.management.internal.GcInfoCompositeData.getCompositeData() GcInfoCompositeData.java","27","27","< 0.1","1"
"kafka.server.ReplicaManager.$anonfun$checkpointHighWatermarks$6$adapted(ReplicaManager, Tuple2) ReplicaManager.scala","27","2","< 0.1","12"
"kafka.server.ReplicaManager.$anonfun$checkpointHighWatermarks$6(ReplicaManager, Tuple2) ReplicaManager.scala","27","2","0.1","12"
"org.apache.kafka.server.common.CheckpointFile.write(Collection) CheckpointFile.java","27","1","2","14"
"kafka.network.Processor.wakeup() SocketServer.scala","27","< 0.1","5","1142"
"java.util.concurrent.ConcurrentLinkedQueue.poll() ConcurrentLinkedQueue.java","27","< 0.1","6","1141"
"scala.collection.convert.AsScalaConverters.asScala(Iterable) AsScalaConverters.scala","27","< 0.1","11","2284"
"kafka.server.ReplicaManager.$anonfun$checkpointHighWatermarks$7$adapted(AnyRefMap, OffsetCheckpointFile) ReplicaManager.scala","27","2","< 0.1","12"
"kafka.server.ReplicaManager.$anonfun$checkpointHighWatermarks$7(AnyRefMap, OffsetCheckpointFile) ReplicaManager.scala","27","2","< 0.1","12"
"kafka.log.UnifiedLog.$anonfun$analyzeAndValidateProducerState$1(UnifiedLog, AppendOrigin, Object, Map, ListBuffer, LogOffsetMetadata, IntRef, MutableRecordBatch) UnifiedLog.scala","26","< 0.1","9","1142"
"scala.collection.convert.JavaCollectionWrappers$JIteratorWrapper.hasNext() JavaCollectionWrappers.scala","26","< 0.1","21","5770"
"org.apache.kafka.common.record.AbstractLegacyRecordBatch.lastOffset() AbstractLegacyRecordBatch.java","26","< 0.1","17","3426"
"kafka.server.BrokerTopicMetrics.bytesInRate() KafkaRequestHandler.scala","26","< 0.1","16","2284"
"scala.collection.IndexedSeqOps.lengthCompare$(IndexedSeqOps, int) IndexedSeq.scala","26","< 0.1","10","2286"
"kafka.server.DelayedOperationPurgatory.numDelayed() DelayedOperation.scala","26","< 0.1","17","2381"
"kafka.server.BrokerTopicMetrics.messagesInRate() KafkaRequestHandler.scala","26","< 0.1","16","2284"
"org.apache.kafka.common.record.ByteBufferLogInputStream.<init>(ByteBuffer, int) ByteBufferLogInputStream.java","26","< 0.1","26","11420"
"kafka.server.BrokerTopicMetrics.produceMessageConversionsRate() KafkaRequestHandler.scala","26","< 0.1","15","2284"
"org.apache.kafka.common.record.AbstractRecordBatch.<init>() AbstractRecordBatch.java","26","< 0.1","26","11420"
"scala.collection.IterableOps.view$(IterableOps) Iterable.scala","26","< 0.1","5","1142"
"sun.management.MappedMXBeanType$MapMXBeanType.toOpenTypeData(Object) MappedMXBeanType.java","26","13","0.3","2"
"scala.collection.convert.JavaCollectionWrappers$SeqWrapper.iterator() JavaCollectionWrappers.scala","26","< 0.1","5","1156"
"scala.collection.Iterator$$anon$16.next() Iterator.scala","26","< 0.1","9","1142"
"kafka.network.Processor.channel(String) SocketServer.scala","25","< 0.1","9","1141"
"com.yammer.metrics.core.Clock.time() Clock.java","25","< 0.1","25","11420"
"org.apache.kafka.common.message.ProduceResponseData.<init>() ProduceResponseData.java","25","< 0.1","6","1142"
"scala.runtime.BooleanRef.create(boolean) BooleanRef.java","25","< 0.1","17","3426"
"org.apache.kafka.common.requests.AbstractRequest.<init>(ApiKeys, short) AbstractRequest.java","25","< 0.1","7","1142"
"scala.Option.fold(Function0, Function1) Option.scala","25","< 0.1","8","1142"
"com.yammer.metrics.stats.ExponentiallyDecayingSample.weight(long) ExponentiallyDecayingSample.java","25","< 0.1","25","11420"
"org.apache.kafka.common.network.KafkaChannel.ready() KafkaChannel.java","25","< 0.1","25","9136"
"com.yammer.metrics.core.Clock$UserTimeClock.tick() Clock.java","25","< 0.1","25","11420"
"org.apache.kafka.common.requests.ProduceResponse.lambda$errorCounts$3(Map, ProduceResponseData$TopicProduceResponse) ProduceResponse.java","25","< 0.1","7","1142"
"kafka.server.ClientQuotaManager.maybeRecordAndGetThrottleTimeMs(RequestChannel$Request, double, long) ClientQuotaManager.scala","25","< 0.1","11","1142"
"scala.collection.AbstractMap.values() Map.scala","25","< 0.1","5","1152"
"kafka.log.UnifiedLog.$anonfun$append$4(UnifiedLog, MemoryRecords, MutableRecordBatch) UnifiedLog.scala","25","< 0.1","12","1142"
"scala.collection.AbstractIterable.withFilter(Function1) Iterable.scala","25","< 0.1","5","1145"
"java.util.concurrent.ConcurrentHashMap$ValuesView.iterator() ConcurrentHashMap.java","25","< 0.1","5","1154"
"com.yammer.metrics.core.Histogram.count() Histogram.java","24","< 0.1","24","11420"
"sun.nio.ch.KQueue.register(int, int, int, int) KQueue.java (native)","24","< 0.1","24","4587"
"scala.collection.AbstractIterator.filterImpl(Function1, boolean) Iterator.scala","24","< 0.1","5","1163"
"com.yammer.metrics.core.Histogram.setMax(long) Histogram.java","24","< 0.1","24","11420"
